contract_address,is-upc-groundtruth,is-proxy-groundtruth,implementation-contracts
0xc7a8b45e184138114e6085c82936a8db93dd156a,UPC,Proxy,"['0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0xb13907103606118d01d18c9deb249b89f6c31545', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0x2c556ffbdcbd5abae92fed0231e2d1752a29d493', '0xe8b6820b74533c27786e4724a578bfca28d97bd1', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x20ea6c6c0f3d4405efc3e11466e314fa7f4db6a3', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0x8b0c35a8593d399105448f0040011d250330cd26', '0x46c64e0b93692933f97a84681670403625463d12']"
0xca13eaa6135d719e743ffebb5c26de4ce2f9600c,UPC,Proxy,"['0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0xe2364090b151c09c596e1b58cb4a412906ff2127', '0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75']"
0xcaccea32949e6494f7173a9d17a5f96ebded5f1c,UPC,Proxy,"['0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b']"
0xcb288b6d30738db7e3998159d192615769794b5b,UPC,Proxy,"['0xaeb362cc0a50cf6dd36a120c26c21c94382cdbbc', '0x3b985118468164b310c5254b0710888dd57c7599']"
0xcccbf11ac3030ee8cd7a04cfe15a3718df6dd030,UPC,Proxy,"['0xc53d0a52358ff0f0e4dfe93a1f0c84d2b17e68df', '0x4c5057d1cc3642e9c3ac644133d88a20127fbd67', '0x7824948612d5f6d3dbc54d1c1173715b997403a1', '0xbcd015774cd86d94616454bb826ab866a9f441da', '0x94eef006d2691be320632ea05c0789aae1b8b82b']"
0xcd9b72f6e971026ea8609d2918c7bd02e1653945,UPC,Proxy,"['0xcb62303a5ecc5f9c5cf7b5aa967a25d9bb2b4b08', '0xb13907103606118d01d18c9deb249b89f6c31545', '0x2c556ffbdcbd5abae92fed0231e2d1752a29d493', '0x20ea6c6c0f3d4405efc3e11466e314fa7f4db6a3', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0xe8b6820b74533c27786e4724a578bfca28d97bd1']"
0xce6ac4d01d18b99bf7926a2cdfa87d03d271d3d8,UPC,Proxy,"['0xc1e572797de159155174fefa7bc0f023649153bf', '0xe1ac13c21e3f1eebf71cc0f9e74d6059abac7970']"
0xce76cdd167a350d3d20f72528da18f09773fcd6e,UPC,Proxy,"['0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0xe2364090b151c09c596e1b58cb4a412906ff2127']"
0xd00bcef3e52b6d0f6e0997a3c3008ebf15f0a12f,UPC,Proxy,"['0x588da869464f8c8eafa264f5b446e6c9bd4543ac', '0x8cb617a1e1cac6724d6b934ae5c5fd1db2037666']"
0xd055cdb80f2d9625a3390920e2275c3f3eb25ad7,UPC,Proxy,"['0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7']"
0xd0d04f51acb118047cae343ac50032d94eb03fac,UPC,Proxy,"['0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b']"
0xd1ca758e1be346caa2479cb84757a7cac8bcd94e,UPC,Proxy,"['0x2359f095fb44b3a8fc642587f006fb5bdee5ac5a', '0x12fe7b337b7d2330c178299adcbbc8b7b3ad0eb0']"
0xd333ed1a41e3eba044eca4755f24007a7a20cab0,UPC,Proxy,"['0xf98864da30a5bd657b13e70a57f5718abf7bab31', '0xc1a5deebfa5316f1d3dcb0a5e4ca12d329e8149d', '0x01d5dc56ad4206bb0c132d834644d57f51fed5ec', '0x185486869e615f5a5644991a491212582caa08fb', '0x2dcad61350ec531910da683d396d92e3ae5e5c8d', '0x5052053d958c763e96d4908990e74df2e04299eb']"
0xd4ce38c033dc704dadecbff9f0acfb68020f82e6,UPC,Proxy,"['0x78932d09050851f82c94c945438c0e2dba936d79', '0x2befe86d9c222852508ec68e8b86113dfe63a03d', '0x4aad34a2d4176fd53dc4fe5df983a340f99ecb0b', '0x8708d3a0b9aeacea57c0ebdc32384c1a0d363e0b', '0xa9d840b3460fc835495d6c1af9100e8308ad1d0d', '0x02238a9baed7fd9b6e3237aa42fb97e0a4d5390d']"
0xd53998c536fc8b59b38aa0b49dbd8170d5ebf4c2,UPC,Proxy,"['0xb13907103606118d01d18c9deb249b89f6c31545', '0x20ea6c6c0f3d4405efc3e11466e314fa7f4db6a3', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0xcb62303a5ecc5f9c5cf7b5aa967a25d9bb2b4b08', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x2c556ffbdcbd5abae92fed0231e2d1752a29d493']"
0xd5d0bb6b5e6dd29055271b5ea9d2d746c66ce98d,UPC,Proxy,"['0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c']"
0xd6cb2adf47655b1babddc214d79257348cbc39a7,UPC,Proxy,"['0x84dbd48c487032d2bd363cc74605e2690d3a95eb', '0x5bd628141c62a901e0a83e630ce5fafa95bbdee4', '0x48923befe0b63b6611111fbc15e45a5ef8a4224f', '0x2483c55e414447cc78b0bfac77c1471d81baabdf']"
0xd70240dd62f4ea9a6a2416e0073d72139489d2aa,UPC,Proxy,"['0x20ea6c6c0f3d4405efc3e11466e314fa7f4db6a3', '0x46c64e0b93692933f97a84681670403625463d12', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0x2c556ffbdcbd5abae92fed0231e2d1752a29d493', '0xe8b6820b74533c27786e4724a578bfca28d97bd1', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0x8b0c35a8593d399105448f0040011d250330cd26', '0xb13907103606118d01d18c9deb249b89f6c31545', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9']"
0xd7daf11be84a0b20aeb4f2dfa813cd17f6a321e5,UPC,Proxy,"['0xf2514f32ae798ca29641f6e2313bacb1650cc76f', '0x1883cf4d3744deb774944de5c1409b6554b31bf4']"
0xd86f07e5d9e391fae521b4b000b7ce639d167425,UPC,Proxy,"['0xde3a93028f2283cc28756b3674bd657eafb992f4', '0x308c79446e025a4caef804dc3eeb6dc13bb65c2c']"
0xd89b16331f39ab3878daf395052851d3ac8cf3cd,UPC,Proxy,"['0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0x46c64e0b93692933f97a84681670403625463d12', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a']"
0xd97d09f3bd931a14382ac60f156c1285a56bb51b,UPC,Proxy,"['0x730ea81c982939931d7514cc3fbc22eaf7d372ec', '0xf561cefb964c4fabfb519afe4a9ad028b4b3191e']"
0xd9aef0814e7ecbb4447eab08ede33b6ebc29f842,UPC,Proxy,"['0xf98864da30a5bd657b13e70a57f5718abf7bab31', '0x185486869e615f5a5644991a491212582caa08fb', '0x2dcad61350ec531910da683d396d92e3ae5e5c8d', '0xc1a5deebfa5316f1d3dcb0a5e4ca12d329e8149d', '0x01d5dc56ad4206bb0c132d834644d57f51fed5ec', '0x5052053d958c763e96d4908990e74df2e04299eb']"
0xd9d5dc8697b28f54c87c0ff580b91a315faffd42,UPC,Proxy,"['0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x46c64e0b93692933f97a84681670403625463d12', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172']"
0xd9e0765f22827b96dc7e769a757ec13cf069d98a,UPC,Proxy,"['0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b']"
0xd9f844840279b93b0e6d2935e861ffa3c42042a4,UPC,Proxy,"['0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c']"
0xda6e1225a0241c0fdc2e912bd76d70056bc8ac72,UPC,Proxy,"['0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0x46c64e0b93692933f97a84681670403625463d12', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9']"
0xdac9f64295eb76928e4563d0688be9048373f13e,UPC,Proxy,"['0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0xb13907103606118d01d18c9deb249b89f6c31545', '0x2c556ffbdcbd5abae92fed0231e2d1752a29d493', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x46c64e0b93692933f97a84681670403625463d12']"
0xdb4dcd7660379dc33e978bc6dfaf0c9c5b08d670,UPC,Proxy,"['0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7']"
0xdcdc1c1cc33aa817cbdbe8f5e2390bf7cc43dc4b,UPC,Proxy,"['0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0xe8b6820b74533c27786e4724a578bfca28d97bd1', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0x46c64e0b93692933f97a84681670403625463d12', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x20ea6c6c0f3d4405efc3e11466e314fa7f4db6a3', '0x2c556ffbdcbd5abae92fed0231e2d1752a29d493', '0x8b0c35a8593d399105448f0040011d250330cd26', '0xb13907103606118d01d18c9deb249b89f6c31545', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0xcb62303a5ecc5f9c5cf7b5aa967a25d9bb2b4b08']"
0xdf7a2593a70ff1e69b5a20644ae848558a2f7c86,UPC,Proxy,"['0x46c64e0b93692933f97a84681670403625463d12', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0xfe8e4f1234c87418986fefae0c0e2642280ace82']"
0xe00d98151b43fa6f2b0888952a392cfc9cf6fc24,UPC,Proxy,"['0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0xe2364090b151c09c596e1b58cb4a412906ff2127', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b']"
0xe0355c16b0e1618ebffaf70cb51ea71f0060e6e2,UPC,Proxy,"['0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7']"
0xe094b124dbff6e6a1905c4ee1c8dd65a805eb7a5,UPC,Proxy,"['0x46c64e0b93692933f97a84681670403625463d12', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9']"
0xe17fa72cf70898d4bed5dbca2f389881f15d0490,UPC,Proxy,"['0xe2364090b151c09c596e1b58cb4a412906ff2127', '0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7']"
0xe218a21d03dea706d114d9c4490950375f3b7c05,UPC,Proxy,"['0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x46c64e0b93692933f97a84681670403625463d12', '0x881ca986802e8628b50b3ffffcfdbdac110f6c14']"
0xe26069e8e7db0c10c95e9d5ca1f08247c8b8e5cc,UPC,Proxy,"['0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b']"
0xe478de485ad2fe566d49342cbd03e49ed7db3356,UPC,Proxy,"['0x5f990ee41eb20ee3678b0254abd128650983ad94', '0xa4d1a2693589840babb7f3a44d14fdf41b3bf1fe']"
0xe581f272706581f9dcc362df3c7934e99192c492,UPC,Proxy,"['0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0x46c64e0b93692933f97a84681670403625463d12', '0xb13907103606118d01d18c9deb249b89f6c31545', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0x2c556ffbdcbd5abae92fed0231e2d1752a29d493', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x8b0c35a8593d399105448f0040011d250330cd26', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172']"
0xe5b1e33be8d510a090b680306fc1b331816260c1,UPC,Proxy,"['0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0xe2364090b151c09c596e1b58cb4a412906ff2127']"
0xe761ccd2ef51ffdff438abd07b84310dd52bb056,UPC,Proxy,"['0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0xe2364090b151c09c596e1b58cb4a412906ff2127']"
0xe7e599875d55e27afcc3f8420d5f0e0621e790a1,UPC,Proxy,"['0x2befe86d9c222852508ec68e8b86113dfe63a03d', '0x78932d09050851f82c94c945438c0e2dba936d79', '0x4aad34a2d4176fd53dc4fe5df983a340f99ecb0b', '0xa9d840b3460fc835495d6c1af9100e8308ad1d0d', '0x8708d3a0b9aeacea57c0ebdc32384c1a0d363e0b', '0x02238a9baed7fd9b6e3237aa42fb97e0a4d5390d']"
0xe8e611d56297adbe1c1c0683261be58e6e4880a2,UPC,Proxy,"['0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0xb13907103606118d01d18c9deb249b89f6c31545']"
0xe8efaa0060e5382a7a50047d56dadcf0769f1ad8,UPC,Proxy,"['0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0xe2364090b151c09c596e1b58cb4a412906ff2127', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7']"
0xe9ce4b4a8cad7c7661f84b80aadec09daeea91c8,UPC,Proxy,"['0x185486869e615f5a5644991a491212582caa08fb', '0xf98864da30a5bd657b13e70a57f5718abf7bab31', '0xc1a5deebfa5316f1d3dcb0a5e4ca12d329e8149d', '0x01d5dc56ad4206bb0c132d834644d57f51fed5ec']"
0xe9d2c9562bea856897d4eb334ffe6289a034b045,UPC,Proxy,"['0xbf4f7a30035c5295a1f0230311c78504b0f04799', '0x34de9d2fcec2e3d70bf8059264ef63c837227525', '0x6c6b7b29dc9636e247ce340f3f83bcf1e69c9eb9', '0x4386f8571b9b223fd64a26eace0481bb084dfd10', '0x797712d8c1b3f8af9220f4557f84b0772c412f5b']"
0xea47b64e1bfccb773a0420247c0aa0a3c1d2e5c5,UPC,Proxy,"['0x2c556ffbdcbd5abae92fed0231e2d1752a29d493', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0xe8b6820b74533c27786e4724a578bfca28d97bd1', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0x8b0c35a8593d399105448f0040011d250330cd26', '0x46c64e0b93692933f97a84681670403625463d12', '0xb13907103606118d01d18c9deb249b89f6c31545', '0x20ea6c6c0f3d4405efc3e11466e314fa7f4db6a3', '0xcb62303a5ecc5f9c5cf7b5aa967a25d9bb2b4b08']"
0xea6c27d11ccb9306154f87d47dc1405c37242081,UPC,Proxy,"['0xcb62303a5ecc5f9c5cf7b5aa967a25d9bb2b4b08', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0x20ea6c6c0f3d4405efc3e11466e314fa7f4db6a3', '0xb13907103606118d01d18c9deb249b89f6c31545', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0x2c556ffbdcbd5abae92fed0231e2d1752a29d493']"
0xeaca6dc08aff2694366c4405724973e2ac7e49e9,UPC,Proxy,"['0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0xe2364090b151c09c596e1b58cb4a412906ff2127']"
0xeb10e80d99655b51e3a981e888a73d0b21e21a6c,UPC,Proxy,"['0x5614594970355eb26eb906e56761845ecef8fdf9', '0x62838b815290b5718af87ebd8ef9822d095a4b07', '0x353591ee1f7f7e08c1e6098a22a0d60aea554e08', '0x4cef473afeafd51d942e9dfb2ad36f27111891fe']"
0xeb7be6692964fd5e56447ed21aeff5157cd80c12,UPC,Proxy,"['0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7']"
0xebd9dc65c723cadc0ee4ee5a8013ddd3db98f250,UPC,Proxy,"['0x46c64e0b93692933f97a84681670403625463d12', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0xb13907103606118d01d18c9deb249b89f6c31545', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172']"
0xec527364a002e5fbe56b8596aa7e60df614047fa,UPC,Proxy,"['0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7', '0xded3346c69a7a2d4145d7f4ccef73757eacf9e75', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xe2364090b151c09c596e1b58cb4a412906ff2127']"
0xecf62d216d91c3574e0ff81999e5c0952e6ced5f,UPC,Proxy,"['0xf98864da30a5bd657b13e70a57f5718abf7bab31', '0x01d5dc56ad4206bb0c132d834644d57f51fed5ec']"
0xefd2dfa5930ddb3d95fb62c731bb4065ae55a8bc,UPC,Proxy,"['0xbaa4b1c49b84876332ddafc9d0cae5bcd439e12c', '0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xd7b0bfbdff0230526ea52f754d13631e9b0a18c7']"
0xf0f805d55f4526db7c79266fe6071c0c8403ebd6,UPC,Proxy,"['0xf2514f32ae798ca29641f6e2313bacb1650cc76f', '0x1883cf4d3744deb774944de5c1409b6554b31bf4']"
0xf0fe1a87abf12099b77352bdcc10f5a87067b290,UPC,Proxy,"['0xb13907103606118d01d18c9deb249b89f6c31545', '0x46c64e0b93692933f97a84681670403625463d12', '0x20ea6c6c0f3d4405efc3e11466e314fa7f4db6a3', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0x8b0c35a8593d399105448f0040011d250330cd26', '0x2c556ffbdcbd5abae92fed0231e2d1752a29d493', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0xe8b6820b74533c27786e4724a578bfca28d97bd1']"
0xf373a10d21cc4a9f84421c69ec2d9528b6162012,UPC,Proxy,"['0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x881ca986802e8628b50b3ffffcfdbdac110f6c14', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0x46c64e0b93692933f97a84681670403625463d12']"
0xf4865e69783848bb99f2899aaf42de5da37afaa2,UPC,Proxy,"['0x46c64e0b93692933f97a84681670403625463d12', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9']"
0xf6b4e5ca2b600073a936991076584d9a0499f52e,UPC,Proxy,"['0x4700ad64063bc0f5c6c92815ef8b91012559f4e0', '0x51576ed8a981976fbee2d8bb4130cc6f70daa1e0']"
0xf74a300e3ade7e50bb807a6f706dc5eb4e8ca540,UPC,Proxy,"['0x01d5dc56ad4206bb0c132d834644d57f51fed5ec', '0x185486869e615f5a5644991a491212582caa08fb', '0x5052053d958c763e96d4908990e74df2e04299eb', '0xf98864da30a5bd657b13e70a57f5718abf7bab31', '0x2dcad61350ec531910da683d396d92e3ae5e5c8d', '0xc1a5deebfa5316f1d3dcb0a5e4ca12d329e8149d']"
0xf9158507c968ec12fef480b84ddaf42bebe316d8,UPC,Proxy,"['0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x881ca986802e8628b50b3ffffcfdbdac110f6c14']"
0xfa2cec032b246087cdbd4927fa779ee912853371,UPC,Proxy,"['0x6c27842acecc29adb2a80638ef84e470731d3a9e', '0xef3ffe3f787faac6c7c488067f610c02037530a5', '0xf585547fa91bbe226d855e29be17c64a55fb38ae', '0x284c6213658803e07fe7dfe9595b0ced5e474677']"
0xfa6de2697d59e88ed7fc4dfe5a33dac43565ea41,UPC,Proxy,"['0x48923befe0b63b6611111fbc15e45a5ef8a4224f', '0x5bd628141c62a901e0a83e630ce5fafa95bbdee4', '0x2483c55e414447cc78b0bfac77c1471d81baabdf', '0x2cbb98cc5d587087633614fa9d4ea88c70a86821', '0x84dbd48c487032d2bd363cc74605e2690d3a95eb', '0x71ed5fa0fde7b6dd8bc0dc25f7235d477e0faf77']"
0xfaa2e20473d8b132c0d8649afc56182b75f0fcbf,UPC,Proxy,"['0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0x46c64e0b93692933f97a84681670403625463d12']"
0xfad0f26f33b7a4ab85370be58f3af8dd4d275dce,UPC,Proxy,"['0x02238a9baed7fd9b6e3237aa42fb97e0a4d5390d', '0x8708d3a0b9aeacea57c0ebdc32384c1a0d363e0b', '0x2befe86d9c222852508ec68e8b86113dfe63a03d', '0xa9d840b3460fc835495d6c1af9100e8308ad1d0d', '0x4aad34a2d4176fd53dc4fe5df983a340f99ecb0b', '0x78932d09050851f82c94c945438c0e2dba936d79']"
0xfb633f47a84a1450ee0413f2c32dc1772ccaea3e,UPC,Proxy,"['0x88afc2fbb10504865598ac67ef5a17a1c5eeba4b', '0x3a93c17fc82cc33420d1809dda9fb715cc89dd37']"
0xfd09cf7cfffa9932e33668311c4777cb9db3c9be,UPC,Proxy,"['0xd055617d7bf6b5c0e743ca0ba469591477efdf5e', '0x96e672a399b0e78f1b05631857f3d25c78fabaf3']"
0xfde98a3bf5c7f6336ae4ce1b43148aeab7b7c89a,UPC,Proxy,"['0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0xcb62303a5ecc5f9c5cf7b5aa967a25d9bb2b4b08', '0x2c556ffbdcbd5abae92fed0231e2d1752a29d493', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0xe8b6820b74533c27786e4724a578bfca28d97bd1', '0x20ea6c6c0f3d4405efc3e11466e314fa7f4db6a3', '0xb13907103606118d01d18c9deb249b89f6c31545', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9']"
0xff34bbab3df40d40e0f111d8f2527f574cf467e9,UPC,Proxy,"['0x16d2635a2c5de39b16294f25e9b5cfd5916c106b', '0xe2364090b151c09c596e1b58cb4a412906ff2127']"
0xffe136de12a2cd95f64cef9f36414c93e9003959,UPC,Proxy,"['0x2c556ffbdcbd5abae92fed0231e2d1752a29d493', '0xb13907103606118d01d18c9deb249b89f6c31545', '0x73d2ff81fcea9832fc9ee90521abde1150f6b52a', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x8b0c35a8593d399105448f0040011d250330cd26', '0x46c64e0b93692933f97a84681670403625463d12', '0xfe8e4f1234c87418986fefae0c0e2642280ace82', '0x4d6d117bf2fd1ffc790b95c219f4fa7e338d3172', '0xcb62303a5ecc5f9c5cf7b5aa967a25d9bb2b4b08']"
0xfff40c252e83068716d6197c3b205d17903296a0,UPC,Proxy,"['0x1b44184a150276e4fc54f489441677801cbb6869', '0xaffacdad43e39de627595778919c7bb7a6dd934e']"
0x00169d5d83433e11c3fd70cabf7e40d85a0f63f3,UPC,Proxy,"['0xd8969609d81d4d72dc0a4cf533178bf72788d9f3', '0x5766c392ecc8deef0a1fad6286591d67414a58e2']"
0x01f74df24e81c8ae5eb1ff6642283c10e022fb56,UPC,Proxy,"['0x0fb5fe3dacd91594f62e43a5c4fc4057f3e5e858', '0xe3f0939374e642c05b021378f4eca0b946cfb58f']"
0x02520e5cfa75dfee7b0b51a658bf4a7675edf253,UPC,Proxy,"['0x73a25543fa5b8419ecef2f8e0e28cdef195c6e19', '0xb256f25a6728599229d73923a6c9a72a107339e4', '0xd964b94506d66a819a99f2e5810ce86ff4ec9e58']"
0x02b758ce469af940c57a42ad1de5d404122bc283,UPC,Proxy,"['0xf62640dd45572f2d2c0e1122aada9bb57c96b4b9', '0x182e582fee6c97a2ae7423261209e283798e0f7b']"
0x03c2d837e625e0f5cc8f50084b7986863c82102c,UPC,Proxy,"['0x968fe8216e0f03527db4033cf07fbdd3ef7cb3ee', '0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x102fe02ad4f1e3af3594526817d055260b5f7190', '0x354206468ee7d4d7f5bddb52af244748dc3c5df0', '0xbfb8d550b53f64f581df1da41dda0cb9e596aa0e']"
0x04c87b76b73ed706d4aac567e3adccb994591b1b,UPC,Proxy,"['0x6e49bd1b494ae3de1edd7822b18f603be06074a3', '0xb509dbdd1d89952fc4d7821a09572c8faba1630c']"
0x055029866f97d148d231a770dedf2a925840a082,UPC,Proxy,"['0x67db14e73c2dce786b5bbbfa4d010deab4bbfcf9', '0x4aea23d94197414df05d544647b4ee6f194458fe']"
0x05bab9017705d32a8a0bb2ec06a78fa0fa20f1a4,UPC,Proxy,"['0x653498a9e1c98eedaa9733d2d28617ff0e43dc18', '0xbcc10afafb91a736e47d435841b56eb9ffa5f402', '0x525a0cd0c00477744e18881d4ba59674556f2743', '0x4102109981d59c1491fc0faa2d40ba93a4d63fcb']"
